,momfinal,pricemafinal,vixfinal,compound,googlefinal,gfi,buy,sell
2018-05-09 15:00:00,0.0,0.6816640253516886,0.5040445223649379,0.3671673661553428,1.0,51.057518277439385,False,False
2018-05-09 16:00:00,0.0,1.0,0.8240489385812453,0.5956045597087232,0.26581800099171016,53.70942998563357,False,False
2018-05-09 17:00:00,0.0,1.0,0.4944478595248317,0.21321529312602308,0.7852800374090143,49.85886380119739,False,False
2018-05-09 18:00:00,0.0,0.8263914578036979,0.2192216264432616,0.06518946368308384,1.0,42.21605095860087,False,False
2018-05-09 19:00:00,0.6727979822368079,0.7391163167972474,0.0,0.5236325281200138,1.0,58.71093654308138,False,False
2018-05-09 20:00:00,0.9069205673784616,1.0,0.0,0.5409518011907029,0.20181860832793364,52.99381953794195,False,False
2018-05-09 21:00:00,1.0,0.4686224279112037,0.0,0.7984792807338363,0.08116644332584899,46.965363039417774,False,False
2018-05-09 22:00:00,0.25747479727375994,0.3707839140879419,1.0,0.031356222636723004,0.0,33.192298679968495,False,False
2018-05-09 23:00:00,0.6022817343532597,0.499883881225477,1.0,0.2700430537713721,0.0,47.444173387002174,False,False
2018-05-10 00:00:00,0.9346362354941412,1.0,0.2880333085054719,0.4124979004083312,0.0,52.703348888158885,False,False
2018-05-10 01:00:00,1.0,0.902503338040318,0.3001201784139734,0.42620499319199834,0.0,52.576570192925786,False,False
2018-05-10 02:00:00,1.0,0.6774487035916844,0.0141311977943997,0.25883350562101054,0.0,39.008268140141894,False,False
2018-05-10 03:00:00,1.0,0.7042477461341005,0.0,0.37836955182669973,0.25268082536518877,46.70596246651978,False,False
2018-05-10 04:00:00,1.0,0.7677160391955503,0.025354931617016668,0.35537296996231327,0.0,42.96887881549761,False,False
2018-05-10 05:00:00,1.0,0.7447224014181494,0.0,0.287777008242161,0.4036087232434467,48.722162658075135,False,False
2018-05-10 06:00:00,1.0,0.5992798210057185,0.0,0.30360920572171574,0.638920702433837,50.836194583225435,False,False
2018-05-10 07:00:00,1.0,0.5140398186261923,0.0,0.14064243590285633,0.9118403122917519,51.330451336416004,False,False
2018-05-10 08:00:00,1.0,0.7804778199299695,0.0,0.33726511849484586,0.6573436319918702,55.50173140833371,False,False
2018-05-10 09:00:00,1.0,0.6244773015073137,0.3928088759412145,0.0,0.6096184758711325,52.53809306639321,False,False
2018-05-10 10:00:00,1.0,0.46829095777193913,0.4142192009847745,0.0,0.5027266149827163,47.70473547478859,False,False
2018-05-10 11:00:00,1.0,0.5837669278792937,0.5901879443449828,0.0,0.7151643676287885,57.782384797061304,False,False
2018-05-10 12:00:00,1.0,0.5020376562478207,0.36552315287818044,0.0,0.46791360609212995,46.70948830436262,False,False
2018-05-10 13:00:00,1.0,0.837901087904661,0.06579099410104551,0.0,0.32106521013312356,44.495145842776594,False,False
2018-05-10 14:00:00,1.0,0.6447485794855493,0.0,0.27686339747156186,0.4890668057366967,48.213575653876156,False,False
2018-05-10 15:00:00,1.0,0.6019886336008778,0.0,0.12822580486702373,0.40927444538134355,42.78977767698491,False,False
2018-05-10 16:00:00,1.0,0.6050875879425314,0.0,0.03606343825230591,0.08645954750236391,34.55221147394402,False,False
2018-05-10 17:00:00,0.5917315292108323,0.0,1.0,0.27577230953459947,0.2405017314429576,42.160111403767786,False,False
2018-05-10 18:00:00,0.42643235344682723,0.0,0.8342566133311313,0.12247062216369912,1.0,47.66319177883315,False,False
2018-05-10 19:00:00,0.1849011092345232,0.0,0.37439840281808673,0.06474900113940271,1.0,32.480970263840256,False,False
2018-05-10 20:00:00,0.31169021571525063,0.0,1.0,0.19498259742837631,0.7151444256152777,44.43634477517809,False,False
2018-05-10 21:00:00,0.4013120253661948,0.0,1.0,0.41508946055305507,0.7312821817297107,50.95367335297921,False,False
2018-05-10 22:00:00,0.0,0.18379585418156957,1.0,0.409938221760087,0.8125790167103734,48.126261853040596,False,False
2018-05-10 23:00:00,0.0,0.06336856987845191,0.46396008630178026,0.41071910690567304,1.0,38.7609552617181,False,False
2018-05-11 00:00:00,0.0,0.7847675349493543,0.7968050187740017,0.261505323890034,1.0,56.861557552267804,False,False
2018-05-11 01:00:00,0.0,0.8488389815854593,1.0,0.3558063039508772,0.5986936624252127,56.06677895923099,False,False
2018-05-11 02:00:00,0.0,1.0,0.7890172793953704,0.31418979568083083,0.5885224849586705,53.834591200697425,False,False
2018-05-11 03:00:00,0.0,1.0,0.11394390339504439,0.29091343690675187,0.4909837518537638,37.9168218431112,False,False
2018-05-11 04:00:00,0.4686322134918695,1.0,0.0,0.37749549107787406,0.48206809653295085,46.56391602205389,False,False
2018-05-11 05:00:00,0.7746357119428843,1.0,0.24651514624134602,0.42893867165014365,0.0,49.00179059668748,False,False
2018-05-11 06:00:00,0.9432003826671456,1.0,0.23776173909753706,0.4530897614521322,0.0,52.68103766433631,False,False
2018-05-11 07:00:00,0.36770489649394106,1.0,0.7971545170526357,0.0,0.7069414172368197,57.43601661566793,False,False
2018-05-11 08:00:00,0.6743437059518438,0.8190645552091392,1.0,0.0,0.17356759960058757,53.33951721523141,False,False
2018-05-11 09:00:00,0.8952667094908577,1.0,0.8361680324270185,0.0,0.4244946373442543,63.118587585242615,False,True
2018-05-11 10:00:00,1.0,0.8045950735694847,0.3704003444542897,0.0,0.07025674613383341,44.90504328315216,False,False
2018-05-11 11:00:00,1.0,0.7987776053344121,0.25272836144549027,0.0,0.3941407525323237,48.91293438624452,False,False
2018-05-11 12:00:00,0.8983320050079501,1.0,0.5461741171280182,0.0,0.8168157264523874,65.22643697176711,False,True
2018-05-11 13:00:00,1.0,0.878731301842624,0.32606052259034674,0.0,0.34219839046816314,50.93980429802267,False,False
2018-05-11 14:00:00,1.0,0.7275503547353322,0.2704118839167917,0.0,0.12592149718299286,42.47767471670233,False,False
2018-05-11 15:00:00,1.0,0.6137612850666774,0.3175185972722655,0.06536736300643953,0.0,39.93294490690765,False,False
2018-05-11 16:00:00,1.0,0.6547190540430633,0.0,0.18956185110052318,0.00811993563750744,37.04801681562188,False,False
2018-05-11 17:00:00,1.0,0.6603551495147957,0.3381608551037999,0.27745341229543946,0.0,45.519388338280706,False,False
2018-05-11 18:00:00,1.0,0.6538655517700435,0.6302334882375921,0.3465308230577433,0.0,52.612597261307585,False,False
2018-05-11 19:00:00,1.0,0.5424341344921294,0.4199940782473737,0.3087619435968876,0.0,45.42380312672781,False,False
2018-05-11 20:00:00,1.0,0.544542902883539,0.0,0.14211073395317875,0.21940406123075934,38.12115396134954,False,False
2018-05-11 21:00:00,1.0,0.9917108003276078,0.06854861554277446,0.0,0.7120991825573754,55.44717196855515,False,False
2018-05-11 22:00:00,1.0,0.7839262305633764,0.0,0.15087940375996012,0.2872467339661039,44.44104736578881,False,False
2018-05-11 23:00:00,1.0,0.738567191053956,0.0,0.13959372602315026,0.07334184440726213,39.03005522968737,False,False
2018-05-12 00:00:00,1.0,0.694915809817525,0.3656159484646744,0.386791037252117,0.0,48.946455910686325,False,False
2018-05-12 01:00:00,1.0,0.6715819587067794,0.06443508324616166,0.24630399906323544,0.0,39.646420820323534,False,False
2018-05-12 02:00:00,1.0,0.6457896929439394,0.0,0.3491508422351193,0.21533738048220072,44.20555831322518,False,False
2018-05-12 03:00:00,1.0,0.7266210785827807,0.0,0.3880242430002414,0.13981281249773528,45.08916268161515,False,False
2018-05-12 04:00:00,1.0,0.6359717435310526,0.12271788288177927,0.2281174271434219,0.0,39.736141071125076,False,False
2018-05-12 05:00:00,1.0,0.7595052206745796,0.6183939954849065,0.29810071605691235,0.0,53.51999864432797,False,False
2018-05-12 06:00:00,1.0,0.8898846072117514,0.7857222671434836,0.0,0.17159445259509598,56.94402653900662,False,False
2018-05-12 07:00:00,1.0,0.6833636295326712,0.6174327836831347,0.18807527875174357,0.0,49.77743383935099,False,False
2018-05-12 08:00:00,1.0,0.6814469383940861,0.7255353829368261,0.0,0.4441225021874214,57.02209647036668,False,False
2018-05-12 09:00:00,1.0,0.7652959066774225,0.5297096532239287,0.07753971702663456,0.0,47.45090553855972,False,False
2018-05-12 10:00:00,0.6153978157229909,0.0,1.0,0.2743347163011859,0.6991400212292771,51.77745106506908,False,False
2018-05-12 11:00:00,0.5949532085623757,0.0,1.0,0.2957677648566201,0.9157506007231538,56.129431482842996,False,False
2018-05-12 12:00:00,0.5473629894451694,0.0,1.0,0.29031465962294856,0.8552846465375598,53.85924591211355,False,False
2018-05-12 13:00:00,0.3731837983652256,0.0,0.8199144737819345,0.11668364007166164,1.0,46.19563824437643,False,False
2018-05-12 14:00:00,0.48360809796106585,0.0,0.856091692089542,0.29229225696519034,1.0,52.63984094031596,False,False
2018-05-12 15:00:00,0.23109175041345625,0.05002441267504596,1.0,0.0,0.753631275883809,40.69494877944623,False,False
2018-05-12 16:00:00,0.2569969047569931,0.009549192625692229,0.504238789934856,0.0,1.0,35.41569774635083,False,False
2018-05-12 17:00:00,0.26741716996971404,0.17615192997405021,0.35768114651613375,0.0,1.0,36.02500492919796,False,False
2018-05-12 18:00:00,0.31732731620161775,0.0,0.3142577307456769,0.1682679532501576,1.0,35.997060003949045,False,False
2018-05-12 19:00:00,0.5029335866555453,0.0,0.09182467977337862,0.397717402038131,1.0,39.849513369341096,False,False
2018-05-12 20:00:00,0.3867808041851365,0.0,0.5425647105232052,0.3800229109109078,1.0,46.187368512384985,False,False
2018-05-12 21:00:00,0.4842555149151085,0.0,0.1727048007867944,0.34320438287741445,1.0,40.003293971586345,False,False
2018-05-12 22:00:00,0.5827574691698356,0.20179620082584698,0.0,0.48449487456435186,1.0,45.38097089120068,False,False
2018-05-12 23:00:00,0.4321863282523063,1.0,0.0,0.6100058306736025,0.7484629266668399,55.81310171185498,False,False
2018-05-13 00:00:00,0.28254521714895836,1.0,0.0,0.8119525766945682,0.6812077936076176,55.514111749022874,False,False
2018-05-13 00:00:00,0.28254521714895836,1.0,0.0,0.8119525766945682,0.5417979634022565,52.72591514491566,False,False
2018-05-13 01:00:00,0.13082688868703174,1.0,0.5933149427148715,0.6385557029524758,0.0,47.25395068708759,False,False
2018-05-13 02:00:00,0.07566855151282492,0.3650138404914806,0.7844205139694134,1.0,0.0,44.50205811947438,False,False
2018-05-13 03:00:00,0.1158312531329015,0.7326552196825747,0.41521637367196074,1.0,0.0,45.27405692974874,False,False
2018-05-13 04:00:00,0.0,1.0,0.4742319332037453,0.65401500813248,0.02654277816468293,43.09579439001816,False,False
2018-05-13 05:00:00,0.03972657551720468,0.6274722420580728,1.0,0.8716914375386082,0.0,50.77780510227772,False,False
2018-05-13 06:00:00,0.17549534091389052,0.9213878938400064,1.0,0.7847267502252525,0.0,57.63219969958298,False,False
2018-05-13 07:00:00,0.21897437240656792,1.0,0.6558587989485419,0.4138852821687527,0.0,45.774369070477256,False,False
2018-05-13 08:00:00,0.4381161156430017,1.0,0.9883934103819371,0.5210086709634291,0.0,58.95036393976736,False,False
2018-05-13 09:00:00,0.3869637586258649,1.0,0.11990251877359007,0.25570036734165497,0.0,35.2513328948222,False,False
2018-05-13 10:00:00,0.5538490976124443,1.0,0.0,0.22954248684078352,0.11928912011573485,38.05361409137926,False,False
2018-05-13 11:00:00,0.7917228918025869,1.0,0.0,0.2447920916332625,0.19540506414622014,44.63840095164139,False,False
2018-05-13 12:00:00,0.9630617765203653,1.0,0.02557413915706304,0.3433088199300828,0.0,46.63889471215022,False,False
2018-05-13 13:00:00,1.0,0.7682230982711776,0.05805156967825981,0.3097833626454036,0.0,42.72116061189683,False,False
2018-05-13 14:00:00,1.0,0.8624989841200792,0.0,0.16111325139459834,0.05664671764278408,41.60517906314924,False,False
2018-05-13 15:00:00,1.0,0.7515750802363506,0.06333275672508247,0.227975667123248,0.0,40.85767008169362,False,False
2018-05-13 16:00:00,1.0,0.8530512775627648,0.0,0.15006426233281495,0.018284673037260737,40.4280042586568,False,False
2018-05-13 17:00:00,1.0,0.7645579737215357,0.10120420199902253,0.20490774473443193,0.0,41.4133984090998,False,False
2018-05-13 18:00:00,1.0,0.6447255742808978,0.39347323591397293,0.19952751954502776,0.0,44.754526594797966,False,False
2018-05-13 19:00:00,1.0,0.6019673020640443,0.5070657926626286,0.08831822981435228,0.0,43.9470264908205,False,False
2018-05-13 20:00:00,1.0,0.6519968789350721,0.5448871043029807,0.0,0.33149626748331373,50.56760501442733,False,False
2018-05-13 21:00:00,1.0,0.7525737430812379,0.15392133980188255,0.0,0.9441339983238733,57.01258162413987,False,False
2018-05-13 22:00:00,1.0,0.8248971721517709,0.22826800302451505,0.0,0.9467622152765734,59.9985478090572,False,False
2018-05-13 23:00:00,1.0,0.6509553125901857,0.14623905009331847,0.0,0.8945066323389664,53.83401990044941,False,False
2018-05-14 00:00:00,1.0,0.46979826244193884,0.05534739751717979,0.0,0.7385451731109671,45.27381666140172,False,False
2018-05-14 01:00:00,1.0,0.6561180766170855,0.15054791983141141,0.0,0.41809692777289625,44.49525848442787,False,False
2018-05-14 02:00:00,1.0,0.4903139033231913,0.09857528239490483,0.0,0.9586953477069953,50.951690668501826,False,False
2018-05-14 03:00:00,0.866048611687627,0.0,0.1767238092449116,0.22143133333060847,1.0,45.28407508526294,False,False
2018-05-14 04:00:00,0.7430020966998572,0.0,0.24135860289882177,0.23406842385807036,1.0,44.368582469134985,False,False
2018-05-14 05:00:00,0.8631065450979356,0.0,0.21475019958271588,0.3249778306294115,1.0,48.05669150620126,False,False
2018-05-14 06:00:00,1.0,0.0,0.334982041389265,0.5285978617008226,0.6673581086756112,50.61876023531398,False,False
2018-05-14 07:00:00,0.9045473169113,0.154201294905599,0.0,0.4517167460456219,1.0,50.209307157250414,False,False
2018-05-14 08:00:00,1.0,0.0,0.08822690693039106,0.627984182121593,0.7190303506845505,48.704828794730695,False,False
2018-05-14 09:00:00,1.0,0.034143279409182846,0.0,0.7047279488853635,0.14012574474750852,37.579939460841096,False,False
2018-05-14 10:00:00,1.0,0.0,0.0603374998433186,0.8031513667893945,0.885579279353017,54.981362919714606,False,False
2018-05-14 11:00:00,1.0,0.23618413963133708,0.0,0.5409437189891921,0.2599307078156021,40.74117132872262,False,False
2018-05-14 12:00:00,1.0,0.0,0.7027137341548225,0.7063718213195584,0.5690134688903541,59.5619804872947,False,False
2018-05-14 13:00:00,0.7426143123877751,0.0,0.910278882803508,0.685476249718252,1.0,66.7673888981907,False,True
2018-05-14 14:00:00,0.14206121107481146,0.6439228962734964,1.0,0.0,0.4057896482771839,43.83547511250983,False,False
2018-05-14 15:00:00,0.12549321258669857,0.5922929535618378,1.0,0.0,0.06553439468001611,35.66641121657105,False,False
2018-05-14 16:00:00,0.3005414827738998,0.764604361413196,1.0,0.0,0.21091988909150836,45.521314665572085,False,False
2018-05-14 17:00:00,0.37454476077039806,0.654222149032735,1.0,0.0,0.031804617490263226,41.21143054586793,False,False
2018-05-14 18:00:00,0.5965985743257181,1.0,0.9590380439786235,0.0,0.17803532175069983,54.67343880110083,False,False
2018-05-14 19:00:00,0.7409282355167353,1.0,0.6107765650540697,0.0,0.3613060386934764,54.26021678528563,False,False
2018-05-14 20:00:00,0.37431395409997087,0.4239836196791574,0.2328466042878651,0.0,1.0,40.62288356133987,False,False
2018-05-14 21:00:00,0.6079349811239598,0.7876284715749345,0.22599777655430928,0.0,1.0,52.43122458506407,False,False
2018-05-14 22:00:00,0.9838645001919704,0.5370464501878255,0.0,0.08890169388127628,1.0,52.19625288522145,False,False
2018-05-14 23:00:00,1.0,0.5327582826783217,0.0,0.2044407393746213,0.5685795615245023,46.115571671548906,False,False
2018-05-15 00:00:00,1.0,0.7221344386936348,0.0,0.3291148538040695,0.00548727165276378,41.134731283009366,False,False
2018-05-15 01:00:00,1.0,0.6013728247120934,0.0,0.3752986265339024,0.041109216739495164,40.35561335970982,False,False
2018-05-15 02:00:00,1.0,0.6793537987560112,0.0,0.3441660015093893,0.058140397424882605,41.63320395380566,False,False
2018-05-15 03:00:00,1.0,0.7292348102759608,0.20197880178792735,0.3017856228081626,0.0,44.659984697441026,False,False
2018-05-15 04:00:00,1.0,0.7874921839999237,0.0,0.3226958346634441,0.12001062203703802,44.60397281400812,False,False
2018-05-15 05:00:00,1.0,0.7151849235220554,0.10070831010255268,0.47283098619955083,0.0,45.77448439648318,False,False
2018-05-15 06:00:00,1.0,0.8090493937974071,0.0,0.3145930160669717,0.31148412416599486,48.70253068060747,False,False
2018-05-15 07:00:00,1.0,0.6403517736102065,0.0,0.06290414439299889,0.0825916675514568,35.716951711093245,False,False
2018-05-15 08:00:00,1.0,0.475983039580584,0.09489267313488026,0.13160011668273064,0.0,34.04951658796389,False,False
2018-05-15 09:00:00,1.0,0.4409217197341719,0.09594942600254934,0.0,0.439513229738885,39.52768750951213,False,False
2018-05-15 10:00:00,1.0,0.357790134951318,0.0,0.02078218986886493,0.11627733676062611,29.896993231616175,True,False
2018-05-15 11:00:00,1.0,0.7828268440740487,0.0,0.366838823033711,0.322146456024897,49.436242462653134,False,False
2018-05-15 12:00:00,1.0,0.5255692145291209,0.3751277593418857,0.0,0.014156573221314297,38.297070941846414,False,False
2018-05-15 13:00:00,1.0,0.6051785480360595,0.673359836415091,0.15336118621723038,0.0,48.63799141336762,False,False
2018-05-15 14:00:00,1.0,0.5058215653826998,0.528137830295335,0.37981032745575244,0.0,48.275394462675735,False,False
2018-05-15 15:00:00,1.0,0.0,0.1204702160240453,0.5015769252784392,0.285041207473593,38.14176697552155,False,False
2018-05-15 16:00:00,1.0,0.07362115667720691,0.0,0.4125523902537482,0.5500120472359958,40.72371188333902,False,False
2018-05-15 17:00:00,1.0,0.0,0.12270755897360577,0.678693934093037,0.8753662473672221,53.535354808677305,False,False
2018-05-15 18:00:00,1.0,0.12340568434712468,0.0,0.6949200918171841,0.44065439436281034,45.179603410542384,False,False
2018-05-15 19:00:00,1.0,0.003739886340005454,0.33046667190232915,0.9538516881195521,0.0,45.761164927237736,False,False
2018-05-15 20:00:00,0.8808915094210812,0.0,0.3120571002833935,1.0,0.5433382171116314,54.725736536322124,False,False
2018-05-15 21:00:00,0.34557324308721077,0.0,0.23711935452674135,0.45514155309905135,1.0,40.75668301426007,False,False
2018-05-15 22:00:00,0.6045823474756012,0.0,0.6970134582150112,0.8882080242378536,1.0,63.796076598569314,False,True
2018-05-15 23:00:00,0.462059086634316,0.0,1.0,0.8536728490530784,0.3070355119830002,52.455348953407885,False,False
2018-05-16 00:00:00,0.1241920785661692,0.0,1.0,0.5038639894121363,0.12972016195613179,35.15552459868875,False,False
2018-05-16 01:00:00,0.0,1.0,0.2861241461996974,0.7096676460353809,0.4650626877481265,49.21708959966409,False,False
2018-05-16 02:00:00,0.0,0.6369933965412982,1.0,0.1423042465864931,0.7334885014499682,50.25572289155519,False,False
2018-05-16 03:00:00,0.28856208591825305,1.0,0.0,0.3059456680771634,0.9525889942319535,50.9419349645474,False,False
2018-05-16 04:00:00,0.5759103818746306,1.0,0.0,0.46618707883370064,0.6814150645699396,54.47025050556541,False,False
2018-05-16 05:00:00,0.6800401533337543,1.0,0.0,0.4118456851446029,0.5761973932332468,53.361664634232085,False,False
2018-05-16 06:00:00,0.9613656322525782,1.0,0.0,0.39530662556239654,0.0536375679542214,48.20619651538392,False,False
2018-05-16 07:00:00,1.0,0.8096916904785664,0.0,0.4395028377735436,0.4847870929907795,54.679632424857786,False,False
2018-05-16 08:00:00,1.0,0.7339294495733745,0.0,0.34772082316531616,0.5047824117461124,51.72865368969606,False,False
2018-05-16 09:00:00,1.0,0.6765617923966153,0.0,0.3619982109437959,0.5426354919628482,51.6239099060652,False,False
2018-05-16 10:00:00,1.0,0.14765276426722707,0.0,0.30810725185445587,0.3111215914794656,35.33763215202298,False,False
2018-05-16 11:00:00,1.0,0.0,0.1812091031852222,0.28739646005767694,0.47789550684260845,38.93002140171015,False,False
2018-05-16 12:00:00,1.0,0.0,0.7325871902659311,0.18149158504004465,0.4346179416688815,46.97393433949714,False,False
2018-05-16 13:00:00,1.0,0.7283959901948849,0.0,0.31928261417776227,0.07061883881838661,42.365948863820684,False,False
2018-05-16 14:00:00,1.0,0.632642985385697,0.02122327550807618,0.18975897901695954,0.0,36.872504798214656,False,False
2018-05-16 15:00:00,1.0,0.0,0.7836740186113971,0.3922317314691151,0.5753348517695471,55.02481203700118,False,False
2018-05-16 16:00:00,1.0,0.09933109282915593,0.9238807058250499,0.0,0.12053213751566076,42.87487872339734,False,False
2018-05-16 17:00:00,1.0,0.0,0.8465469595066396,0.1983617281105865,0.3363470311106073,47.62511437455667,False,False
2018-05-16 18:00:00,1.0,0.0,0.4398037187582943,0.2727249896606444,0.5938890911521034,46.12835599142085,False,False
2018-05-16 19:00:00,1.0,0.0,0.17347027974461923,0.18677770324363582,0.23030645579885545,31.811088775742206,False,False
2018-05-16 20:00:00,1.0,0.5008613039149828,0.0,0.3865037280516401,0.09632214733741092,39.673743586080676,False,False
2018-05-16 21:00:00,1.0,0.0,0.3884342582451331,0.07613369259826794,0.331169362206899,35.914746261005995,False,False
2018-05-16 22:00:00,1.0,0.0,0.7896086528398092,0.41001757481144585,0.2628008117746629,49.248540788518355,False,False
2018-05-16 23:00:00,0.6739319291607619,0.0,1.0,0.3217862036573426,0.0010304727801422893,39.93497211196494,False,False
2018-05-17 00:00:00,0.5213574957891538,0.005552983652914943,1.0,0.41565703173462015,0.0,38.85135022353378,False,False
2018-05-17 01:00:00,0.52798233597771,0.0,1.0,0.4026383255962433,0.4257574367451309,47.127561966381684,False,False
2018-05-17 02:00:00,0.9703559373929428,0.0,1.0,0.4790649422851189,0.5874579792407871,60.73757717837698,False,True
2018-05-17 03:00:00,0.3550580491773952,0.09130926838609922,1.0,0.26186027321846,0.0,34.164551815639086,False,False
2018-05-17 04:00:00,0.4727414821476176,0.0,1.0,0.3545826256065133,0.2222737493492423,40.991957142067456,False,False
2018-05-17 05:00:00,0.44855985526870595,0.0,1.0,0.6757019980903504,0.7960953713808202,58.407144494797535,False,False
2018-05-17 06:00:00,0.26723437463051597,0.0,1.0,0.5208352502676061,0.8879088483727694,53.519569465417824,False,False
2018-05-17 07:00:00,0.35376480662636134,0.0,0.9869713931035395,0.6328115516269363,1.0,59.47095502713674,False,False
2018-05-17 08:00:00,0.09319469898596083,0.0,0.27170637875831155,0.6754402020523511,1.0,40.806825595932466,False,False
2018-05-17 09:00:00,0.18687365117659002,0.0,0.2643104526554935,0.3764824365977569,1.0,36.553330808596805,False,False
2018-05-17 10:00:00,0.18885355419008756,0.0,0.38799516771788506,0.5101224217237127,1.0,41.73942287263371,False,False
2018-05-17 11:00:00,0.2064730260370628,0.0,0.4241760170351211,0.5677442767950892,1.0,43.96786639734545,False,False
2018-05-17 12:00:00,0.06636086243724211,0.0,0.5215339568068553,0.5673942714768128,1.0,43.1057818144182,False,False
2018-05-17 13:00:00,0.09693988864840565,0.0,0.7274109376901161,0.6799983102709125,1.0,50.08698273218869,False,False
2018-05-17 14:00:00,0.0,0.13767042813370958,0.758655379985671,0.6858066095340131,1.0,51.64264835306788,False,False
2018-05-17 15:00:00,0.0,0.12703210864945125,0.9192170748699501,1.0,0.9447515366508649,59.82001440340532,False,False
2018-05-17 16:00:00,0.0,0.09058545406896279,1.0,0.6082004811432347,0.5577684695675036,45.131088095594016,False,False
2018-05-17 17:00:00,0.0,0.031266213708950746,1.0,0.49670031344105575,0.3878249400911829,38.31582934482379,False,False
2018-05-17 18:00:00,0.0,0.22413018526507103,1.0,0.7073197809833943,0.20227174809331777,42.67443428683566,False,False
2018-05-17 19:00:00,0.0,1.0,0.6026465046111518,0.5862460826038808,0.5215656638817857,54.209165021936364,False,False
2018-05-17 20:00:00,0.0,0.5453799221912518,0.1445494128023109,0.8304005609522174,1.0,50.406597918915594,False,False
2018-05-17 21:00:00,0.0,0.28098625846239045,0.10601523580865946,0.3004501161624993,1.0,33.74903220867099,False,False
2018-05-17 22:00:00,0.0,0.7475677250963487,0.4215828931443372,0.143581929242112,1.0,46.254650949655954,False,False
2018-05-17 23:00:00,0.2940246395204558,1.0,0.0,0.16677767796478427,0.7295811398673802,43.80766914705241,False,False
2018-05-18 00:00:00,0.6023217378763488,1.0,0.0,0.2830063981015253,0.9806085507648054,57.31873373485359,False,False
2018-05-18 01:00:00,0.7929864043663348,1.0,0.0,0.10061951876899937,0.792707449388727,53.726267450481224,False,False
2018-05-18 02:00:00,1.0,0.8286182913395889,0.0,0.21091585230409532,0.7521721999199861,55.834126871273405,False,False
2018-05-18 03:00:00,1.0,0.7397445869792343,0.0,0.16059180446845917,0.4364628554953838,46.73598493886154,False,False
2018-05-18 04:00:00,1.0,0.5990904251007269,0.0,0.20764756658233935,0.33178523531738585,42.770464540009044,False,False
2018-05-18 05:00:00,1.0,0.6457932300371323,0.0,0.24291823486088035,0.00015714477001461063,37.77737219336054,False,False
2018-05-18 06:00:00,1.0,0.6164802084394773,0.20435332981391874,0.2674962081116144,0.0,41.76659492730021,False,False
